datetime,demand_forecast,demand_real,nuclear_power_availability,error_demand_forecast,error_demand_forecast_avg_24H,error_demand_forecast_avg_12H,demand_real_lag_1D,demand_forecast_lag_1D,nuclear_power_availability_avg_24H,nuclear_power_availability_avg_12H
2020-08-25 05:00:00,26671.0,27008.305578102267,21590.798650919325,-337.30557810226674,4159.266687430786,2398.6402394491774,25471.93513714286,20402.0,32081.682828016284,30029.797644987168
2020-08-25 06:00:00,28702.0,324.6121837232243,16057.016837651841,28377.387816276776,5869.197453912208,6029.964252885897,3372.2483980279767,21035.0,31275.83487325719,26963.55137993222
2020-08-25 07:00:00,30985.0,26745.106208225738,57961.90200404739,4239.893791774262,5086.088107343595,6608.450421666262,1433.7854377206402,22446.0,32568.019771452655,28085.04287844307
2020-08-25 08:00:00,32645.0,38438.53517555126,18694.56972824599,-5793.53517555126,5234.672758392704,5211.268460441704,15813.102353178681,23823.0,32121.105092727583,26154.43956677512
2020-08-25 09:00:00,33965.0,20274.927048894733,64797.33215396379,13690.072951105267,5691.401470434387,8356.879027241292,36573.4178451491,25232.0,33033.721757706444,30951.59603035034
2020-08-25 10:00:00,35112.0,38249.858028184826,55311.01960695087,-3137.8580281848263,4817.8822482936,6828.434905632911,49711.64640700441,26382.0,33772.1213813786,32700.594117718807
2020-08-25 11:00:00,35967.0,1511.7260801824223,40939.283191281116,34455.27391981758,6388.796530067902,9258.68831344153,29819.69582523589,27254.0,34317.80532387008,32958.135286728626
2020-08-25 12:00:00,35839.0,16095.420827003218,49337.38842719221,19743.579172996782,6292.5480315163395,8914.394545930329,42097.1073507823,27448.0,34358.82682143058,34019.01269106349
2020-08-25 13:00:00,34886.0,62886.372954408296,29739.695621023417,-28000.372954408296,4085.733910555981,7502.671685256152,37575.849918439366,26833.0,33923.59675356122,36317.7587588798
2020-08-25 14:00:00,34705.0,23115.15976556487,27346.894120804904,11589.84023443513,4742.73296494777,8734.46968789397,5001.49284798756,26298.0,33289.73908085584,37561.21734140651
2020-08-25 15:00:00,34510.0,2575.322809792161,17336.537605954396,31934.67719020784,5740.016967138614,10440.527052795942,13048.771346236841,25881.0,32804.48172562714,36271.98434210703
2020-08-25 16:00:00,34045.0,10409.209548265766,36112.991999222984,23635.790451734232,7506.290825893578,10866.45364934177,43902.914932931686,25880.0,33878.78194701805,36268.785828938184
2020-08-25 17:00:00,33380.0,57601.7821009073,55847.49857655228,-24221.7821009073,5637.360422611928,8876.080605774685,697.6861412809669,25926.0,34576.65423386405,39123.51082274093
2020-08-25 18:00:00,32989.0,22853.06519928453,23884.931258287084,10135.93480071547,6692.961887015233,7355.959521144577,3941.1860735680193,26177.0,33369.69420219638,39775.83702446054
2020-08-25 19:00:00,33962.0,29772.285994106936,31981.806055886613,4189.714005893064,6980.114146993698,7351.777872321142,40197.53120163782,28037.0,32847.93595361177,37610.82902878047
2020-08-25 20:00:00,31781.0,45112.47197447512,49486.13761285341,-13331.47197447512,5967.442466426259,6723.616472410821,26558.20658128629,27840.0,33165.616292969775,40176.79301916443
2020-08-25 21:00:00,29648.0,53778.23615963917,3258.7854007280616,-24130.23615963917,5964.4015368783685,3571.924046515451,22343.667509339186,26342.0,33000.08841003923,35048.58078972811
2020-08-25 22:00:00,27746.0,39710.149346020036,3984.7181391838917,-11964.149346020036,4832.417337831043,2836.3997700291834,43584.855476373676,24447.0,31735.99155923317,30771.38900074753
2020-08-25 23:00:00,26078.0,3820.116747553794,43310.173808213185,22257.883252446205,5539.319430594878,1819.9505477482362,15775.554642382971,22954.0,31963.549252776913,30968.9632188252
2020-08-26 00:00:00,24865.0,10837.699791605763,18741.10804496231,14027.300208394237,5128.994256647506,1343.5939673646908,27390.409994320133,21964.0,31219.1429390181,28419.27318697271
2020-08-26 01:00:00,24238.0,3167.3030518261526,42309.4299342439,21070.69694817385,6467.760738918006,5432.849792579869,34608.73339365124,21464.0,32892.25490264378,29466.751046407753
2020-08-26 02:00:00,24109.0,47465.09058806965,36913.06873993052,-23356.090588069652,5627.579289299217,2520.688890704471,29504.67294231369,21318.0,33912.574803037365,30263.932264668223
2020-08-26 03:00:00,24186.0,33359.65803167459,16483.03196692549,-9173.65803167459,4767.760670838435,-905.0057111190648,5999.871516719565,21765.0,33232.39556842809,30192.806794749147
2020-08-26 04:00:00,25855.0,50063.58817753159,45033.634557865546,-24208.588177531587,2987.2081928919397,-4892.037263557883,19779.584449252652,23826.0,33602.48975178711,30936.193674636026
2020-08-26 05:00:00,27641.0,25177.207493641672,30460.553656184646,2463.792506358328,3103.920613077798,-2668.2393796190804,31860.286740290056,25560.0,33972.06287700649,28820.614931272055
2020-08-26 06:00:00,29255.0,22972.963157979146,23037.318972206915,6282.036842020854,2183.2809891504676,-2989.3975428436315,39812.95057927735,27152.0,34262.90879927962,28749.980574098707
2020-08-26 07:00:00,31614.0,54186.40305686111,60616.28949531116,-22572.403056861112,1066.1019537906604,-5219.573964739813,6715.481890579006,29750.0,34373.50827808228,31136.187527384085
2020-08-26 08:00:00,33074.0,23771.535571760178,27325.70805185964,9302.464428239822,1695.1019372819555,-3333.4125978469015,40437.5668007299,31078.0,34733.13904156618,29289.485063967935
2020-08-26 09:00:00,34482.0,39643.17139479664,5396.518509686215,-5161.171394796642,909.633422869376,-1752.6572007766906,29480.416137895132,32209.0,32258.105139721283,29467.62948971445
2020-08-26 10:00:00,35901.0,10207.01789526263,52613.68223495176,25693.98210473737,2110.9600950744675,1385.52042011976,15496.396696805945,33323.0,32145.71608255465,33520.04316436177
2020-08-26 11:00:00,36789.0,58090.88781357842,36578.0377950794,-21301.887813578418,-212.2549771503656,-2244.4605020489585,37466.66884276565,34220.0,31963.99752437958,32959.031829933956
2020-08-26 12:00:00,36630.0,55059.33426309279,52888.721802093394,-18429.334263092787,-1802.793036987431,-4949.180041339544,12110.456861765708,34164.0,32111.9697483338,35804.66630969488
2020-08-26 13:00:00,35842.0,68740.68618058441,56026.32084731886,-32898.68618058441,-2006.8894214114355,-9446.628635402732,8267.834051359714,33231.0,33207.245799429445,36947.74055245113
2020-08-26 14:00:00,35391.0,58187.63523904108,54626.99176498753,-22796.635239041083,-3439.6592328062775,-9400.007356317017,36962.13707096778,32784.0,34343.91653460371,38423.90080453921
2020-08-26 15:00:00,35252.0,68830.89528135184,19293.537310929634,-33578.89528135184,-6169.391419121264,-11433.777127123454,24862.138862372434,32862.0,34425.45818897768,38658.10958320622
2020-08-26 16:00:00,34682.0,6517.972480191658,53247.80033675131,28164.02751980834,-5980.714874618177,-7069.392485678462,51168.782158384885,32414.0,35139.40853637469,39342.62339811337
2020-08-26 17:00:00,34047.0,47543.85290058021,21356.9244783187,-13496.852900580212,-5533.842824604548,-8399.446269590007,11045.452422147699,31678.0,33702.30128228163,38583.98763329121
2020-08-26 18:00:00,33399.0,22576.760406549118,32573.353857280497,10822.239593450882,-5505.246791573906,-8021.096040304171,46584.50034496385,31386.0,34064.31889057302,39378.65720704734
2020-08-26 19:00:00,34449.0,44934.29986245387,20843.572361766397,-10485.299862453867,-6116.705702755028,-7013.837440770235,35396.940233590125,32695.0,33600.225819984684,36064.264112585275
2020-08-26 20:00:00,32354.0,3245.957230612562,57505.90411185889,29108.042769387437,-4348.392588427421,-5363.3725790079325,19634.35164085656,30607.0,33934.38275744324,38579.280450918544
2020-08-26 21:00:00,30058.0,55412.1522412812,9562.964341626812,-25354.152241281197,-4399.389091829173,-7046.120982881645,52252.2538504898,28195.0,34197.05687998069,38926.48427024693
2020-08-26 22:00:00,28326.0,27367.16501516697,27003.598506712973,958.834984833029,-3860.931411376961,-9107.383242873673,11419.528568884254,26623.0,35156.176895294404,36792.31062622703
2020-08-26 23:00:00,26579.0,48920.75870037216,18136.4972677833,-22341.758700372156,-5719.249826077726,-9194.039150106486,19949.76697388583,25242.0,34107.27370610982,35255.51558228569
2020-08-27 00:00:00,25355.0,21822.394965437015,45414.96715532061,3532.6050345629847,-6156.528791654028,-7363.877541968505,121.89561686881581,23997.0,35218.68450237475,34632.70269505463
2020-08-27 01:00:00,24853.0,25401.298417767386,28360.842238315337,-548.2984177673861,-7057.320265234914,-4668.011895067087,34378.69862631818,23319.0,34637.49334837773,32327.246144304332
2020-08-27 02:00:00,24177.0,7985.10144512834,3861.524466730779,16191.89855487166,-5409.487384279025,-1418.9674122410242,26295.735797218684,23104.0,33260.34567032774,28096.79053611627
2020-08-27 03:00:00,24271.0,6846.52563715709,14057.579018978406,17424.47436284291,-4301.231867840796,2831.3133914418718,11836.011188615834,23298.0,33159.28513082995,27660.46067845367
2020-08-27 04:00:00,26000.0,8572.927196385577,18536.57374860726,17427.07280361442,-2566.412660293046,1936.5671650923784,6353.328706815702,24878.0,32055.240930444183,24767.858462774995
2020-08-27 05:00:00,28128.0,7650.513318212335,14280.724962688992,20477.486681787665,-1815.8420696501569,4767.762130289701,27008.305578102267,26671.0,31381.081401548534,24178.175169805854
2020-08-27 06:00:00,29658.0,25350.389224617178,28190.40183133036,4307.610775382822,-1898.1098224267416,4224.876395450697,324.6121837232243,28702.0,31595.793187345345,23812.929167643346
2020-08-27 07:00:00,31795.0,16756.034703885292,979.5490208165849,15038.965296114708,-330.9694743860825,6351.898491998077,26745.106208225738,30985.0,29110.92900090807,22157.59388923086
2020-08-27 08:00:00,33476.0,31120.30031562175,28257.69623920503,2355.699684378251,-620.4180053803146,4122.536568247312,38438.53517555126,32645.0,29149.76184204746,19720.24323317637
2020-08-27 09:00:00,34624.0,65324.74882723163,64262.23214979017,-30700.748827231633,-1684.5670650651057,3676.9868527514423,20274.927048894733,33965.0,31602.499910385126,24278.515550523316
2020-08-27 10:00:00,36100.0,24543.50953320796,35901.05155018841,11556.490466792038,-2273.6292166461612,4560.12480958136,38249.858028184826,35112.0,30906.140298519986,25019.969970812937
2020-08-27 11:00:00,37046.0,48280.81990330691,24290.50217234519,-11234.81990330691,-1854.168053718182,5485.70304267013,1511.7260801824223,35967.0,30394.159647572727,25532.80371285976
2020-08-27 12:00:00,36817.0,71678.6979102935,72368.99907490671,-34861.6979102935,-2538.849872351545,2286.1777972654236,16095.420827003218,35839.0,31205.83786727328,27778.973039491935
2020-08-27 13:00:00,36338.0,40972.39168655988,29423.313660450647,-4634.39168655988,-1361.170935100523,1945.6700248660488,62886.372954408296,34886.0,30097.379234487104,27867.51232466988
2020-08-27 14:00:00,35932.0,27486.8039452228,7356.679897946162,8445.1960547772,-59.42796452476114,1300.1114831915104,23115.15976556487,34705.0,28127.782906693716,28158.775277271165
2020-08-27 15:00:00,35947.0,69842.6080936371,33929.36965342336,-33895.6080936371,-72.6243317033136,-2976.56205484849,2575.322809792161,34510.0,28737.609254297622,29814.757830141574
2020-08-27 16:00:00,35366.0,45939.03310215752,57496.15189080961,-10573.033102157518,-1686.6685242852243,-5309.904213662819,10409.209548265766,34045.0,28914.623902383388,33061.38934199177
2020-08-27 17:00:00,34505.0,8120.98714658107,43855.235138422,26384.012853418928,-24.9657845352602,-4817.693699360213,57601.7821009073,33380.0,29852.05351322102,35525.93185663618
2020-08-27 18:00:00,33751.0,12698.33519524651,18160.61649778751,21052.66480475349,401.3019326023485,-3422.2725302459908,22853.06519928453,32989.0,29251.522789908817,34690.116412174284
2020-08-27 19:00:00,34587.0,39263.54899990923,69036.35243955348,-4676.5489999092315,643.3332185417083,-5065.2320549146525,29772.285994106936,33962.0,31259.55529314994,40361.516697069026
2020-08-27 20:00:00,32703.0,50503.39957275784,49370.44299310774,-17800.399572757837,-1311.1852123810115,-6744.906993009327,45112.47197447512,31781.0,30920.577746535313,42120.91225989425
2020-08-27 21:00:00,30403.0,21713.17414168577,48879.77527347135,8689.82585831423,107.31387510213138,-3462.3591025471706,53778.23615963917,29648.0,32558.778202028832,40839.04085353435
2020-08-27 22:00:00,28308.0,50707.88225418389,7503.111996293508,-22399.88225418389,-865.9660098569069,-6292.056829295165,39710.149346020036,27746.0,31746.25793076136,38472.54589070977
2020-08-27 23:00:00,26419.0,38092.3817953513,13231.193953754218,-11673.381795351299,-421.4503054810378,-6328.603653632196,3820.116747553794,26078.0,31541.870292676813,37550.93687249386
2020-08-28 00:00:00,25228.0,3484.823866912905,18976.366789965305,21743.176133087094,337.32349029080007,-1611.5308166838142,10837.699791605763,24865.0,30440.26194412034,33101.55084874874
2020-08-28 01:00:00,24497.0,8717.067084910797,21480.844110725953,15779.932915089203,1017.6664624931578,89.66290012027594,3167.3030518261526,24238.0,30153.59535547078,32439.678386271684
2020-08-28 02:00:00,24227.0,39588.28173102265,11484.311004887712,-15361.281731022653,-297.04938275243836,-1894.2102486963784,47465.09058806965,24109.0,30471.211461227318,32783.647645183475
2020-08-28 03:00:00,24358.0,14614.188467610722,20501.37234780455,9743.811532389278,-617.0770006880063,1742.4080534724865,33359.65803167459,24186.0,30739.702849928406,31664.647869715245
2020-08-28 04:00:00,25996.0,33983.698309539795,32807.23519421439,-7987.698309539795,-1676.0257970694322,1957.8526195239635,50063.58817753159,25855.0,31334.31374349537,29607.238144998973
2020-08-28 05:00:00,27734.0,18107.35911617552,25597.99505286309,9626.640883824479,-2128.1443719845647,561.4049553910926,25177.207493641672,27641.0,31805.866663919296,28085.8014712024
2020-08-28 06:00:00,29288.0,45121.4663362918,18507.549790619723,-15833.4663362918,-2967.3559183043412,-2512.4393063626817,22972.963157979146,29255.0,31402.414495556353,28114.712578938415
2020-08-28 07:00:00,31359.0,25223.610263924835,559.5777603216695,6135.389736075165,-3338.3382333059885,-1611.4444116973154,54186.40305686111,31614.0,31384.915693035728,22408.314689002436
2020-08-28 08:00:00,32681.0,3962.8922997922177,46859.84542475069,28718.107700207784,-2239.904565979758,2265.09786104982,23771.535571760178,33074.0,32160.00524243346,22199.09822497268
2020-08-28 09:00:00,33998.0,44244.11770018474,16485.17319671998,-10246.117700184739,-1387.6282690194705,687.1025645082391,39643.17139479664,34482.0,30169.29445272221,19499.548051910064
2020-08-28 10:00:00,35162.0,17533.690810216536,9625.286505913755,17628.309189783464,-1134.635822228161,4022.7851848388514,10207.01789526263,35901.0,29074.470909210762,19676.395927711754
2020-08-28 11:00:00,35978.0,12369.654200688223,51491.01639205588,23608.345799311777,317.16274871428413,6962.929151060775,58090.88781357842,36789.0,30207.825668365374,22864.71446423689
2020-08-28 12:00:00,35470.0,39701.79093286413,2669.8080277602435,-4231.790932864133,1593.408872773841,4798.348562231506,55059.33426309279,36630.0,27303.692708067607,21505.834567386468
2020-08-28 13:00:00,34354.0,67440.55728978726,24092.98405733053,-33086.55728978726,407.9019726393669,726.141045158467,68740.68618058441,35842.0,27081.595641270935,21723.512896270182
2020-08-28 14:00:00,33875.0,55579.57276198304,16055.768130454911,-21704.572761983043,-848.3383947256433,197.53345924510117,58187.63523904108,35391.0,27444.0576509588,22104.46765673412
2020-08-28 15:00:00,33594.0,44965.0731125336,19843.779619358596,-11371.073112533602,90.18389615366914,-1562.0402611651389,68830.89528135184,35252.0,26857.158066206102,22049.668262696956
2020-08-28 16:00:00,32878.0,33861.37733706597,26934.606280913256,-983.3773370659692,489.752886365817,-978.3468467923202,6517.972480191658,34682.0,25583.760332460417,21560.28251992186
2020-08-28 17:00:00,32074.0,18533.74792996878,9171.787900515974,13540.25207003122,-45.40381294200415,-652.2125812750919,47543.85290058021,34047.0,24138.616697547666,20191.431923892935
2020-08-28 18:00:00,31747.0,43782.00805285657,55071.00409359328,-12035.008052856567,-1424.0568486757566,-335.6743909888223,22576.760406549118,33399.0,25676.549514039576,23238.38644914073
2020-08-28 19:00:00,32571.0,25374.45751430975,47318.916261694845,7196.54248569025,-929.3447034424448,-247.24499518756525,44934.29986245387,34449.0,24771.656339962126,27134.997990921827
2020-08-28 20:00:00,30527.0,42768.19501858703,5430.105269286811,-12241.19501858703,-697.7111803519946,-3660.5202217537994,3245.957230612562,32354.0,22940.808934802928,23682.51964463317
2020-08-28 21:00:00,28460.0,32864.05602322166,26948.610614190264,-4404.056023221659,-1243.2895920826566,-3173.6817486735436,55412.1522412812,30058.0,22027.01040733288,24554.472762755697
2020-08-28 22:00:00,26697.0,20862.37846457639,23141.27066389984,5834.621535423608,-66.85193418234424,-4156.4890532035315,27367.16501516697,28326.0,22678.60035181648,25680.804775921202
2020-08-28 23:00:00,24874.0,28909.558400252616,4730.269128784105,-4035.5584002526157,251.39070728010088,-6460.147736500564,48920.75870037216,26579.0,22324.395150776054,21784.07583731522
2020-08-29 00:00:00,23769.0,11600.567037332006,44192.41688458491,12168.432962667994,-147.55692482069495,-5093.462411872886,21822.394965437015,25355.0,23375.06390471854,25244.29324205061
2020-08-29 01:00:00,22957.0,4691.55577415678,31447.865218788073,18265.44422584322,-43.993953539277605,-814.1289522370131,25401.298417767386,24853.0,23790.356450887793,25857.200005505405
2020-08-29 02:00:00,22291.0,4026.1248458026807,42311.135799488286,18264.875154197318,1357.0959166782213,2516.6583741113504,7985.10144512834,24177.0,25074.80748399615,28045.147311258184
2020-08-29 03:00:00,21915.0,31543.77320652108,43043.2051393487,-9628.77320652108,549.9048858902897,2661.850032945727,6846.52563715709,24271.0,26014.05051697716,29978.432771257358
2020-08-29 04:00:00,22233.0,30836.5384899416,31623.877732994002,-8603.538489941599,524.244878373548,2026.8366035394245,8572.927196385577,26000.0,25964.743956092978,30369.20539226409
2020-08-29 05:00:00,22641.0,595.1887998009188,33653.6818288941,22045.81120019908,1041.7103082224896,2735.6331977200803,7650.513318212335,28128.0,26300.397571760932,32409.363219628936
2020-08-29 06:00:00,23141.0,17832.22752650336,24273.816643254202,5308.77247349664,1922.636925297008,4180.948241582847,25350.389224617178,29658.0,26540.658690620705,29842.930932100677
2020-08-29 07:00:00,25020.0,44025.890136165726,24982.14310047161,-19005.890136165726,875.0835972869709,1997.4121897615153,16756.034703885292,31795.0,27558.26557979362,27981.53316866541
2020-08-29 08:00:00,26684.0,47351.550697376726,33974.04593397728,-20667.550697376726,-1182.6521692790504,1295.2158831957076,31120.30031562175,33476.0,27021.35726767806,30360.19489072295
2020-08-29 09:00:00,27010.0,34219.33425893944,31541.811965707617,-7209.334258939438,-1056.1195258938294,1061.4426968858927,65324.74882723163,34624.0,27648.717216385878,30742.96167001606
2020-08-29 10:00:00,27620.0,22139.48899592208,30069.03382141769,5480.511004077918,-1562.2777836315606,1031.9334859404187,24543.50953320796,36100.0,28500.54002119854,31320.275266475877
2020-08-29 11:00:00,27971.0,31837.325432431182,7754.711676851188,-3866.325432431182,-2707.0557516208505,1046.0362332588713,48280.81990330691,37046.0,26678.193991398348,31572.31214548147
2020-08-29 12:00:00,27455.0,41415.326226563964,40090.413496835135,-13960.326226563964,-3112.4113888583433,-1131.3603658437917,71678.6979102935,36817.0,28237.385885943135,31230.478529835655
2020-08-29 13:00:00,26757.0,10288.197972966149,16515.18792001744,16468.802027033853,-1047.6047506574637,-1281.0805490779057,40972.39168655988,36338.0,27921.644380221755,29986.088754938104
2020-08-29 14:00:00,26162.0,45018.06750632028,7322.610574669959,-18856.06750632028,-928.9170316715152,-4374.4924374543725,27486.8039452228,35932.0,27557.76281539738,27070.37831953658
2020-08-29 15:00:00,25417.0,41772.11543950848,11028.750530528367,-16355.115439508481,-1136.5854619621352,-4935.020956869989,69842.6080936371,35947.0,27190.469936696118,24402.50710213488
2020-08-29 16:00:00,25438.0,14559.696808917553,30602.679958977074,10878.303191082447,-642.3487732892845,-3311.534150117985,45939.03310215752,35366.0,27343.306339948784,24317.407287633472
2020-08-29 17:00:00,25339.0,18914.314961492382,2449.289020374798,6424.685038507618,-938.8307329361013,-4613.294663592274,8120.98714658107,34505.0,27063.2022199429,21717.041220256862
2020-08-29 18:00:00,25576.0,3688.5495029875146,19513.641170144372,21887.450497012484,474.60503997510915,-3231.73816163262,12698.33519524651,33751.0,25581.64543146586,21320.359930831048
2020-08-29 19:00:00,27201.0,54.50431042125035,26567.124908088776,27146.49568957875,1305.85309013713,614.2939905127529,39263.54899990923,34587.0,24716.987458398944,21452.441748132474
2020-08-29 20:00:00,25950.0,12171.291397326773,27360.105398047304,13778.708602673227,2390.0157410229745,3484.815598850249,50503.39957275784,32703.0,25630.73746376396,20901.280036804976
2020-08-29 21:00:00,24244.0,2224.9013785240127,1079.1607988858307,22019.098621475987,3490.9805178853762,5920.518338884867,21713.17414168577,30403.0,24552.84372145961,18362.725772903163
2020-08-29 22:00:00,23224.0,45845.33962721435,38649.86661225759,-22621.33962721435,2305.315469442128,3578.697452943846,50707.88225418389,28308.0,25199.035219307854,19077.79517213982
2020-08-29 23:00:00,21598.0,25142.320991349196,28023.583854107088,-3544.3209913491955,2325.7836948131035,3605.531156367344,38092.3817953513,26419.0,26169.589999529646,20766.867853577813
2020-08-30 00:00:00,20512.0,19411.148545142627,38856.06568377073,1100.851454857373,1864.6344653209944,4860.629296485789,3484.823866912905,25228.0,25947.24203282905,20664.005535822445
2020-08-30 01:00:00,20045.0,3542.1492727987993,16515.197621632167,16502.8507272012,1791.1930695442434,4863.466688166401,8717.067084910797,24497.0,25325.04754961422,20664.006344290337
2020-08-30 02:00:00,19507.0,25141.412976158488,21150.12031635752,-5634.412976158488,795.3893974460848,5965.27123234655,39588.28173102265,24227.0,24443.33857115044,21816.298822764304
2020-08-30 03:00:00,19462.0,35717.254652377494,25081.24321537905,-16255.254652377494,519.2860038687342,5973.592964607466,14614.188467610722,24358.0,23694.92349098504,22987.339879835195
2020-08-30 04:00:00,19782.0,7160.652899466453,2650.4635651322124,12621.347100533547,1403.6562368051984,6118.846623728391,33983.698309539795,25996.0,22487.69790065746,20657.988513681452
2020-08-30 05:00:00,19762.0,12985.564964289302,365.7349865358096,6776.435035710698,767.432229951516,6148.159123495313,18107.35911617552,27734.0,21100.7001155592,20484.35901086154
2020-08-30 06:00:00,19846.0,21577.08233633057,11637.461496118704,-1731.0823363305717,474.1049462087155,4179.94805405006,45121.4663362918,29288.0,20574.185317761887,19828.01070469273
2020-08-30 07:00:00,21423.0,28194.52178041058,29993.105110161378,-6771.521780410581,983.8702943651798,1353.4465982176155,25223.610263924835,31359.0,20782.975401498963,20113.509054865448
2020-08-30 08:00:00,22709.0,1760.9896644039063,264.447487948559,20948.010335596093,2717.85200407238,1950.888409294521,3962.8922997922177,32681.0,19378.4087995811,17855.537562357218
2020-08-30 09:00:00,23497.0,30489.58638458053,43721.092749731775,-6992.586384580529,2726.8831655040017,-466.7520078768551,44244.11770018474,33998.0,19885.87883224877,21409.031891594383
2020-08-30 10:00:00,24218.0,20318.875983949307,24072.083286177913,3899.124016050693,2660.9920410028676,1743.2866290618986,17533.690810216536,35162.0,19636.005893280446,20194.216614421075
2020-08-30 11:00:00,24802.0,27916.727782567756,7378.379477151366,-3114.7277825677556,2692.308609747177,1779.0860631270186,12369.654200688223,35978.0,19620.325384959622,18473.78291634143
2020-08-30 12:00:00,24698.0,10138.523298565162,46052.98269327046,14559.476701434838,3880.6337317471266,2900.638167008474,39701.79093286413,35470.0,19868.76576814443,19073.52600046641
2020-08-30 13:00:00,24055.0,16769.759865855565,25273.547488776796,7285.240134144435,3497.9853195434007,2132.5039509204103,67440.55728978726,34354.0,20233.697416842733,19803.38848939513
2020-08-30 14:00:00,23380.0,7563.782299597908,22486.310856898293,15816.217700402092,4942.663869823499,3920.0565073004586,55579.57276198304,33875.0,20865.51826193558,19914.73770110686
2020-08-30 15:00:00,22870.0,12354.176645709143,18332.467908147428,10515.823354290857,6062.28631956514,6150.9796745228205,44965.0731125336,33594.0,21169.839819336372,19352.339758837556
2020-08-30 16:00:00,22838.0,25618.702127748056,19112.192769072408,-2780.7021277480562,5493.161097947202,4867.475572166021,33861.37733706597,32878.0,20691.069519757013,20724.150525832574
2020-08-30 17:00:00,23030.0,30403.705543666572,35406.16147375088,-7373.705543666572,4918.228157023277,3688.297190551248,18533.74792996878,32074.0,22064.27253864768,23644.18606643383
2020-08-30 18:00:00,23704.0,9233.376363581212,28452.468147125335,14470.623636418788,4609.19370449854,5038.439354947029,43782.00805285657,31747.0,22436.723662688557,25045.436620684384
2020-08-30 19:00:00,25934.0,9051.618081226105,46628.059955498116,16882.381918773895,4181.52229738167,7009.5979965457345,25374.45751430975,32571.0,23272.595956330613,26431.682857795775
2020-08-30 20:00:00,25566.0,45355.33094259136,19565.275834098225,-19789.33094259136,2782.853982995646,3614.8195566967806,42768.19501858703,30527.0,22947.811391166073,28040.085219974917
2020-08-30 21:00:00,24080.0,11119.423377270348,27000.296863455973,12960.576622729652,2405.4155663812157,5277.583140639295,32864.05602322166,28460.0,24027.858727189825,26646.685562785267
2020-08-30 22:00:00,22678.0,15252.070054330547,15223.599180348076,7425.929945669453,3657.3851319180408,5571.483634774192,20862.37846457639,26697.0,23051.764250860262,25909.31188729945
2020-08-30 23:00:00,21179.0,31430.555411201905,39931.26776132222,-10251.555411201905,3377.917031090845,4976.74799905468,28909.558400252616,24874.0,23547.917746994222,28622.052577647017
2020-08-31 00:00:00,20371.0,38687.544504239835,9101.391461845817,-18316.544504239835,2568.8588661284607,2237.079565248457,11600.567037332006,23769.0,22308.13965441402,25542.75330836163
2020-08-31 01:00:00,19882.0,26142.324807264038,35627.784653986266,-6260.324807264038,1620.393218859076,1108.2824867977508,4691.55577415678,22957.0,23104.497447428774,26405.60640546242
2020-08-31 02:00:00,20095.0,30673.804473421053,23694.799357356325,-10578.804473421053,1414.376906473136,-1091.302694354178,4026.1248458026807,22291.0,23210.525740803725,26506.313780500594
2020-08-31 03:00:00,20652.0,1875.408625368593,33215.059485658254,18776.591374631407,2874.0371575985064,-402.9053593257986,31543.77320652108,21915.0,23549.434752065357,27746.52974529316
2020-08-31 04:00:00,22653.0,29094.151438661625,17771.95875604169,-6441.151438661625,2079.7663851320413,-707.9428019019296,30836.5384899416,22233.0,24179.497051686587,27634.843577540596
2020-08-31 05:00:00,24550.0,43754.606313431366,13545.077679825661,-19204.606313431366,997.2229955844551,-1693.8511993823292,595.1887998009188,22641.0,24728.636330573663,25813.08659471349
2020-08-31 06:00:00,26625.0,38911.343652696465,39399.92454464581,-12286.343652696465,557.4204407358762,-3923.598473475267,17832.22752650336,23141.0,25885.40562426229,26725.3746278402
2020-08-31 07:00:00,28330.0,39870.98637359779,24446.01375748468,-11540.986373597792,358.69274935307584,-6292.212497839574,44025.890136165726,25020.0,25654.276817900765,24876.87077800575
2020-08-31 08:00:00,29426.0,19602.245525365448,18448.158953138627,9823.754474634552,-104.81791152032172,-3824.455379737415,47351.550697376726,26684.0,26411.931462283683,24783.77770459245
2020-08-31 09:00:00,30247.0,45972.92848934389,37581.62301816646,-15725.928489343889,-468.70716588546173,-6214.99747241021,34219.33425893944,27010.0,26156.12022346846,25665.554884151657
2020-08-31 10:00:00,30950.0,39233.81855135755,32296.05266743504,-8283.818551357552,-976.3297728608053,-7524.143180495793,22139.48899592208,27620.0,26498.785614354172,27088.259341408906
2020-08-31 11:00:00,31540.0,8988.1859663621,29923.706420615643,22551.8140336379,93.10946948109707,-4790.529060092476,31837.325432431182,27971.0,27438.17423699852,26254.295896350024
2020-08-31 12:00:00,31208.0,59784.20788631506,11422.007029391008,-28576.20788631506,-1704.2107216751485,-5645.501008598745,41415.326226563964,27455.0,25995.216917670212,26447.680526978787
2020-08-31 13:00:00,30042.0,41155.17062121987,53981.92838813006,-11113.17062121987,-2470.811169815328,-6049.904826428398,10288.197972966149,26757.0,27191.39945514326,27977.192504824106
2020-08-31 14:00:00,29655.0,55904.158722180655,3426.8433725953323,-26249.158722180655,-4223.535187422943,-7355.767680491698,45018.06750632028,26162.0,26397.254976630637,26288.196172760687
2020-08-31 15:00:00,29573.0,15199.001307019713,45629.69580675043,14373.998692980287,-4062.7778816442164,-7722.650403962624,41772.11543950848,25417.0,27534.639472405765,27322.74919951837
